Isolate ID , Isolate name ,Location, Collection date , Segment  , Segment number , Type , Lineage , Passage details/history , Submitter , Sample ID by sample provider , Sample ID by submitting lab , Last modified , Originating lab , Submitting lab , Identifier , DNA Accession no. , DNA INSDC
EPI_ISL_299135,A/SAITAMA/275/2017,Japan,11/29/17,HA,4,A/H3N2,,Original,KuwaharaTomoko,,17/18-246,1/4/19,SaitamaInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAITAMA/275/2017_clinicalspecimen_HA,1177570,
EPI_ISL_262073,A/SAITAMA-C/2/2017,Japan,1/10/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-590,5/10/17,SaitamaCityInstituteofHealthScienceandResearch,NationalInstituteofInfectiousDiseases(NIID),A/SAITAMA-C/2/2017_MDCK2+SIAT1_HA,990882,
EPI_ISL_304121,A/SAITAMA-C/24/2017,Japan,10/25/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,17/18-298,1/16/19,SaitamaCityInstituteofHealthScienceandResearch,NationalInstituteofInfectiousDiseases(NIID),A/SAITAMA-C/24/2017_MDCK3+SIAT1_HA,1201657,
EPI_ISL_263352,A/SAKAI/10/2017,Japan,2/9/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-799,5/22/17,SakaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAKAI/10/2017_MDCK2+SIAT1_HA,997189,
EPI_ISL_263353,A/SAKAI/11/2017,Japan,2/14/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-800,5/22/17,SakaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAKAI/11/2017_MDCK2+SIAT1_HA,997191,
EPI_ISL_289502,A/SAKAI/24/2017,Japan,9/25/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,17/18-47,10/19/18,SakaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAKAI/24/2017_MDCK3+SIAT1_HA,1129923,
EPI_ISL_289503,A/SAKAI/25/2017,Japan,10/5/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-48,1/4/19,SakaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAKAI/25/2017_MDCK1+SIAT1_HA,1129926,
EPI_ISL_258255,A/SAPPORO/1/2017,Japan,1/7/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-396,4/10/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/1/2017_MDCK2+SIAT1_HA,972318,
EPI_ISL_259773,A/SAPPORO/22/2017,Japan,2/1/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-628,5/1/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/22/2017_MDCK2+SIAT1_HA,979672,
EPI_ISL_273490,A/SAPPORO/33/2017,Japan,3/2/17,HA,4,A/H3N2,,MDCK2+SIAT2,KuwaharaTomoko,,16/17-926,8/7/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/33/2017_MDCK2+SIAT2_HA,1037846,
EPI_ISL_267057,A/SAPPORO/36/2017,Japan,3/14/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-927,6/20/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/36/2017_MDCK3+SIAT1_HA,1010341,
EPI_ISL_274663,A/SAPPORO/37/2017,Japan,3/15/17,HA,4,A/H3N2,,MDCK3+SIAT2,KuwaharaTomoko,,16/17-928,8/17/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/37/2017_MDCK3+SIAT2_HA,1043564,
EPI_ISL_267773,A/SAPPORO/38/2017,Japan,4/3/17,HA,4,A/H3N2,,MDCK2+SIAT2,KuwaharaTomoko,,16/17-929,6/26/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/38/2017_MDCK2+SIAT2_HA,1013430,
EPI_ISL_273496,A/SAPPORO/42/2017,Japan,5/2/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1151,8/7/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/42/2017_MDCK3+SIAT1_HA,1037894,
EPI_ISL_277439,A/SAPPORO/46/2017,Japan,7/5/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1406,9/11/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/46/2017_MDCK2+SIAT1_HA,1057864,
EPI_ISL_277438,A/SAPPORO/45/2017,Japan,7/6/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1405,9/11/17,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/45/2017_MDCK2+SIAT1_HA,1057856,
EPI_ISL_311965,A/SAPPORO/75/2017,Japan,12/26/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,17/18-642,5/17/18,SapporoCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SAPPORO/75/2017_MDCK3+SIAT1_HA,1241681,
EPI_ISL_267772,A/SENDAI/9/2017,Japan,2/14/17,HA,4,A/H3N2,,MDCK3+SIAT2,KuwaharaTomoko,,16/17-912,6/26/17,SendaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SENDAI/9/2017_MDCK3+SIAT2_HA,1013428,
EPI_ISL_277433,A/SENDAI/29/2017,Japan,5/15/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1370,9/11/17,SendaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SENDAI/29/2017_MDCK2+SIAT1_HA,1057816,
EPI_ISL_320987,A/SENDAI/60/2017,Japan,12/1/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,17/18-960,8/24/18,SendaiCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SENDAI/60/2017_MDCK2+SIAT1_HA,1272704,
EPI_ISL_258268,A/SHIGA/1/2017,Japan,1/12/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-430,4/10/17,ShigaPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIGA/1/2017_MDCK2+SIAT1_HA,972344,
EPI_ISL_277002,A/SHIGA/22/2017,Japan,3/14/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-891,9/5/17,ShigaPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIGA/22/2017_MDCK2+SIAT1_HA,1055136,
EPI_ISL_282961,A/SHIGA/30/2017,Japan,8/4/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1522,10/31/17,ShigaPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIGA/30/2017_MDCK1+SIAT1_HA,1086436,
EPI_ISL_308923,A/SHIGA/37/2017,Japan,12/23/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,17/18-584,5/1/18,ShigaPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIGA/37/2017_MDCK2+SIAT1_HA,1224327,
EPI_ISL_315178,A/SHIGA/37/2017,Japan,12/23/17,HA,4,A/H3N2,,Original,KuwaharaTomoko,,17/18-584,7/11/18,ShigaPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIGA/37/2017_clinicalspecimen_HA,1257581,
EPI_ISL_258270,A/SHIMANE/17/2017,Japan,1/16/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-434,4/10/17,ShimanePrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/SHIMANE/17/2017_MDCK1+SIAT1_HA,972348,
EPI_ISL_276993,A/SHIMANE/68/2017,Japan,3/25/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-852,9/5/17,ShimanePrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/SHIMANE/68/2017_MDCK1+SIAT1_HA,1055118,
EPI_ISL_304122,A/SHIMANE/112/2017,Japan,11/24/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-310,1/16/19,ShimanePrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/SHIMANE/112/2017_MDCK1+SIAT1_HA,1201660,
EPI_ISL_264329,A/SHIZUOKA/27/2017,Japan,2/13/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-717,5/30/17,ShizuokaInstituteofEnvironmentandHygiene,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA/27/2017_MDCK2+SIAT1_HA,1002844,
EPI_ISL_289510,A/SHIZUOKA/60/2017,Japan,10/16/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,17/18-68,12/25/17,ShizuokaInstituteofEnvironmentandHygiene,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA/60/2017_MDCK2+SIAT1_HA,1129947,
EPI_ISL_262089,A/SHIZUOKA-C/3/2017,Japan,1/13/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-690,5/10/17,ShizuokaCityInstituteofEnvironmentalSciencesandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA-C/3/2017_MDCK2+SIAT1_HA,990914,
EPI_ISL_264330,A/SHIZUOKA-C/20/2017,Japan,2/6/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-727,5/30/17,ShizuokaCityInstituteofEnvironmentalSciencesandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA-C/20/2017_MDCK2+SIAT1_HA,1002846,
EPI_ISL_274666,A/SHIZUOKA-C/37/2017,Japan,5/28/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1234,8/17/17,ShizuokaCityInstituteofEnvironmentalSciencesandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA-C/37/2017_MDCK1+SIAT1_HA,1043588,
EPI_ISL_291162,A/SHIZUOKA-C/39/2017,Japan,9/11/17,HA,4,A/H3N2,,CaCo-22+SIAT1,KuwaharaTomoko,,17/18-75,1/12/18,ShizuokaCityInstituteofEnvironmentalSciencesandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/SHIZUOKA-C/39/2017_CaCo-22+SIAT1_HA,1140025,
EPI_ISL_273504,A/TOCHIGI/17142/2017,Japan,3/30/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1183,8/7/17,TochigiPrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/TOCHIGI/17142/2017_MDCK2+SIAT1_HA,1037958,
EPI_ISL_297219,A/TOCHIGI/17151/2017,Japan,9/26/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-212,1/4/19,TochigiPrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/TOCHIGI/17151/2017_MDCK1+SIAT1_HA,1169044,
EPI_ISL_276991,A/TOKUSHIMA/5/2017,Japan,2/6/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-801,9/5/17,TokushimaPrefecturalCentreforPublicHealthandEnvironmentalSciences,NationalInstituteofInfectiousDiseases(NIID),A/TOKUSHIMA/5/2017_MDCK2+SIAT1_HA,1055114,
EPI_ISL_259767,A/TOKYO/16589/2017,Japan,1/4/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-480,5/1/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/16589/2017_MDCK3+SIAT1_HA,979660,
EPI_ISL_247738,A/TOKYO/EH1605/2017,Japan,1/13/17,HA,4,A/H3N2,,SIAT0+1,TakashitaEmi,,16/17-349,2/13/17,NationalInstituteofInfectiousDiseases(NIID),NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/EH1605/2017_SIAT0+1_HA,909574,
EPI_ISL_247739,A/TOKYO/EH1606/2017,Japan,1/16/17,HA,4,A/H3N2,,SIAT0+1,TakashitaEmi,,16/17-350,2/13/17,NationalInstituteofInfectiousDiseases(NIID),NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/EH1606/2017_SIAT0+1_HA,909582,
EPI_ISL_262078,A/TOKYO/16695/2017,Japan,1/18/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-654,5/10/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/16695/2017_MDCK3+SIAT1_HA,990892,
EPI_ISL_252778,A/TOKYO/SH01/2017,Japan,2/3/17,HA,4,A/H3N2,,SIAT0+2,KuwaharaTomoko,,16/17-520,2/28/17,NationalInstituteofInfectiousDiseases(NIID),NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/SH01/2017_SIAT0+2_HA,941985,
EPI_ISL_273505,A/TOKYO/17054/2017,Japan,4/17/17,HA,4,A/H3N2,,MDCK4+SIAT1,KuwaharaTomoko,,16/17-1185,8/7/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17054/2017_MDCK4+SIAT1_HA,1037966,
EPI_ISL_274664,A/TOKYO/17109/2017,Japan,5/12/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1212,8/17/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17109/2017_MDCK3+SIAT1_HA,1043572,
EPI_ISL_277434,A/TOKYO/17176/2017,Japan,6/10/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1372,9/11/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17176/2017_MDCK2+SIAT1_HA,1057824,
EPI_ISL_277435,A/TOKYO/17185/2017,Japan,6/16/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1373,9/11/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17185/2017_MDCK3+SIAT1_HA,1057832,
EPI_ISL_282946,A/TOKYO/17216/2017,Japan,7/13/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1461,12/12/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17216/2017_MDCK3+SIAT1_HA,1086406,
EPI_ISL_282952,A/TOKYO/17248/2017,Japan,7/27/17,HA,4,A/H3N2,,MDCK4+SIAT1,KuwaharaTomoko,,16/17-1483,10/31/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17248/2017_MDCK4+SIAT1_HA,1086418,
EPI_ISL_289000,A/TOKYO/17297/2017,Japan,8/21/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1532,12/21/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17297/2017_MDCK3+SIAT1_HA,1126276,
EPI_ISL_288990,A/TOKYO/17327/2017,Japan,9/6/17,HA,4,A/H3N2,,MDCK4+SIAT1,KuwaharaTomoko,,17/18-31,12/21/17,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17327/2017_MDCK4+SIAT1_HA,1126245,
EPI_ISL_291160,A/TOKYO/17330/2017,Japan,9/7/17,HA,4,A/H3N2,,MDCK4+SIAT2,KuwaharaTomoko,,17/18-32,1/12/18,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17330/2017_MDCK4+SIAT2_HA,1140019,
EPI_ISL_291161,A/TOKYO/17351/2017,Japan,9/22/17,HA,4,A/H3N2,,MDCK4+SIAT2,KuwaharaTomoko,,17/18-52,1/4/19,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17351/2017_MDCK4+SIAT2_HA,1140022,
EPI_ISL_291141,A/TOKYO/17390/2017,Japan,10/20/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,17/18-134,1/4/19,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17390/2017_MDCK3+SIAT1_HA,1139924,
EPI_ISL_304127,A/TOKYO/17427/2017,Japan,11/6/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,17/18-376,1/16/19,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17427/2017_MDCK2+SIAT1_HA,1201675,
EPI_ISL_315177,A/TOKYO/17533/2017,Japan,12/6/17,HA,4,A/H3N2,,MDCK4+SIAT2,KuwaharaTomoko,,17/18-547,7/11/18,TokyoMetropolitanInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/TOKYO/17533/2017_MDCK4+SIAT2_HA,1257573,
EPI_ISL_291149,A/TOTTORI/19/2017,Japan,2/20/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1566,1/11/18,TottoriPrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/TOTTORI/19/2017_MDCK1+SIAT1_HA,1139948,
EPI_ISL_314315,A/TOTTORI/42/2017,Japan,12/11/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-815,6/25/18,TottoriPrefecturalInstituteofPublicHealthandEnvironmentalScience,NationalInstituteofInfectiousDiseases(NIID),A/TOTTORI/42/2017_MDCK1+SIAT1_HA,1253012,
EPI_ISL_263354,A/WAKAYAMA/87/2017,Japan,3/7/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-804,5/22/17,WakayamaPrefecturalResearchCenterofEnvironmentandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA/87/2017_MDCK1+SIAT1_HA,997193,
EPI_ISL_267775,A/WAKAYAMA/99/2017,Japan,4/20/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1074,12/12/17,WakayamaPrefecturalResearchCenterofEnvironmentandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA/99/2017_MDCK1+SIAT1_HA,1013434,
EPI_ISL_273494,A/WAKAYAMA/104/2017,Japan,5/1/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1145,8/7/17,WakayamaPrefecturalResearchCenterofEnvironmentandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA/104/2017_MDCK1+SIAT1_HA,1037878,
EPI_ISL_306946,A/WAKAYAMA/124/2017,Japan,12/5/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-418,4/17/18,WakayamaPrefecturalResearchCenterofEnvironmentandPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA/124/2017_MDCK1+SIAT1_HA,1215357,
EPI_ISL_264334,A/WAKAYAMA-C/14/2017,Japan,1/12/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-745,5/30/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/14/2017_MDCK1+SIAT1_HA,1002854,
EPI_ISL_282955,A/WAKAYAMA-C/99/2017,Japan,5/21/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1503,12/12/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/99/2017_MDCK1+SIAT1_HA,1086424,
EPI_ISL_282956,A/WAKAYAMA-C/100/2017,Japan,7/11/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1504,12/12/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/100/2017_MDCK2+SIAT1_HA,1086426,
EPI_ISL_282957,A/WAKAYAMA-C/101/2017,Japan,7/13/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1505,10/31/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/101/2017_MDCK2+SIAT1_HA,1086428,
EPI_ISL_282958,A/WAKAYAMA-C/102/2017,Japan,7/24/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1506,10/31/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/102/2017_MDCK2+SIAT1_HA,1086430,
EPI_ISL_287741,A/WAKAYAMA-C/107/2017,Japan,8/12/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1556,12/12/17,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/107/2017_MDCK2+SIAT1_HA,1118572,
EPI_ISL_315180,A/WAKAYAMA-C/137/2017,Japan,12/28/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-671,7/11/18,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/137/2017_MDCK1+SIAT1_HA,1257597,
EPI_ISL_311971,A/WAKAYAMA-C/139/2017,Japan,12/31/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-672,5/17/18,WakayamaCityInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/WAKAYAMA-C/139/2017_MDCK1+SIAT1_HA,1241729,
EPI_ISL_262085,A/YAMAGATA/32/2017,Japan,1/12/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-677,5/10/17,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/32/2017_MDCK2+SIAT1_HA,990906,
EPI_ISL_263356,A/YAMAGATA/67/2017,Japan,3/1/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-834,5/22/17,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/67/2017_MDCK2+SIAT1_HA,997197,
EPI_ISL_273500,A/YAMAGATA/121/2017,Japan,4/24/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1168,8/7/17,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/121/2017_MDCK3+SIAT1_HA,1037926,
EPI_ISL_273501,A/YAMAGATA/122/2017,Japan,4/25/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1169,8/7/17,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/122/2017_MDCK3+SIAT1_HA,1037934,
EPI_ISL_297225,A/YAMAGATA/128/2017,Japan,11/20/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,17/18-236,1/4/19,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/128/2017_MDCK1+SIAT1_HA,1169055,
EPI_ISL_311961,A/YAMAGATA/134/2017,Japan,12/6/17,HA,4,A/H3N2,,MDCK4+SIAT2,KuwaharaTomoko,,17/18-496,5/17/18,YamagataPrefecturalInstituteofPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGATA/134/2017_MDCK4+SIAT2_HA,1241649,
EPI_ISL_259771,A/YAMAGUCHI/9/2017,Japan,1/20/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-512,5/1/17,YamaguchiPrefecturalInstituteofPublicHealthandEnvironment,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGUCHI/9/2017_MDCK2+SIAT1_HA,979668,
EPI_ISL_264335,A/YAMAGUCHI/36/2017,Japan,3/13/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-748,5/30/17,YamaguchiPrefecturalInstituteofPublicHealthandEnvironment,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGUCHI/36/2017_MDCK2+SIAT1_HA,1002856,
EPI_ISL_306504,A/YAMAGUCHI/45/2017,Japan,10/16/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,17/18-403,4/12/18,YamaguchiPrefecturalInstituteofPublicHealthandEnvironment,NationalInstituteofInfectiousDiseases(NIID),A/YAMAGUCHI/45/2017_MDCK3+SIAT1_HA,1213516,
EPI_ISL_276999,A/YAMANASHI/1790/2017,Japan,3/6/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-877,9/5/17,YamanashiInstituteforPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMANASHI/1790/2017_MDCK2+SIAT1_HA,1055130,
EPI_ISL_267065,A/YAMANASHI/17122/2017,Japan,4/3/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1048,6/20/17,YamanashiInstituteforPublicHealth,NationalInstituteofInfectiousDiseases(NIID),A/YAMANASHI/17122/2017_MDCK2+SIAT1_HA,1010357,
EPI_ISL_258260,A/YOKOHAMA/2/2017,Japan,1/5/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-420,4/10/17,YokohamaCityInstituteofPublicHealth.,NationalInstituteofInfectiousDiseases(NIID),A/YOKOHAMA/2/2017_MDCK2+SIAT1_HA,972328,
EPI_ISL_258259,A/YOKOHAMA/1/2017,Japan,1/7/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-419,4/10/17,YokohamaCityInstituteofPublicHealth.,NationalInstituteofInfectiousDiseases(NIID),A/YOKOHAMA/1/2017_MDCK2+SIAT1_HA,972326,
EPI_ISL_258261,A/YOKOHAMA/31/2017,Japan,1/17/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-421,4/10/17,YokohamaCityInstituteofPublicHealth.,NationalInstituteofInfectiousDiseases(NIID),A/YOKOHAMA/31/2017_MDCK2+SIAT1_HA,972330,
EPI_ISL_264320,A/YOKOHAMA/71/2017,Japan,2/7/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-616,5/30/17,YokohamaCityInstituteofPublicHealth.,NationalInstituteofInfectiousDiseases(NIID),A/YOKOHAMA/71/2017_MDCK2+SIAT1_HA,1002826,
